,Date,Currency,Value
23634,2017-07-07,"Peruvian new sol, daily average",0.3964
23635,2017-07-08,"Peruvian new sol, daily average",0.0
23636,2017-07-09,"Peruvian new sol, daily average",0.0
23637,2017-07-10,"Peruvian new sol, daily average",0.3959
23638,2017-07-11,"Peruvian new sol, daily average",0.3969
23639,2017-07-12,"Peruvian new sol, daily average",0.3934
23640,2017-07-13,"Peruvian new sol, daily average",0.3922
23641,2017-07-14,"Peruvian new sol, daily average",0.3905
23642,2017-07-15,"Peruvian new sol, daily average",0.0
23643,2017-07-16,"Peruvian new sol, daily average",0.0
23644,2017-07-17,"Peruvian new sol, daily average",0.3897
23645,2017-07-18,"Peruvian new sol, daily average",0.3892
23646,2017-07-19,"Peruvian new sol, daily average",0.3885
23647,2017-07-20,"Peruvian new sol, daily average",0.3883
23648,2017-07-21,"Peruvian new sol, daily average",0.3866
23649,2017-07-22,"Peruvian new sol, daily average",0.0
23650,2017-07-23,"Peruvian new sol, daily average",0.0
23651,2017-07-24,"Peruvian new sol, daily average",0.3853
23652,2017-07-25,"Peruvian new sol, daily average",0.3851
23653,2017-07-26,"Peruvian new sol, daily average",0.385
23654,2017-07-27,"Peruvian new sol, daily average",0.3856
23655,2017-07-28,"Peruvian new sol, daily average",0.3836
23656,2017-07-29,"Peruvian new sol, daily average",0.0
23657,2017-07-30,"Peruvian new sol, daily average",0.0
23658,2017-07-31,"Peruvian new sol, daily average",0.3851
23659,2017-08-01,"Peruvian new sol, daily average",0.3863
23660,2017-08-02,"Peruvian new sol, daily average",0.3876
23661,2017-08-03,"Peruvian new sol, daily average",0.3884
23662,2017-08-04,"Peruvian new sol, daily average",0.3898
23663,2017-08-05,"Peruvian new sol, daily average",0.0
23664,2017-08-06,"Peruvian new sol, daily average",0.0
23666,2017-08-08,"Peruvian new sol, daily average",0.3908
23667,2017-08-09,"Peruvian new sol, daily average",0.3913
23668,2017-08-10,"Peruvian new sol, daily average",0.3913
23669,2017-08-11,"Peruvian new sol, daily average",0.3905
23670,2017-08-12,"Peruvian new sol, daily average",0.0
23671,2017-08-13,"Peruvian new sol, daily average",0.0
23672,2017-08-14,"Peruvian new sol, daily average",0.3916
23673,2017-08-15,"Peruvian new sol, daily average",0.393
23674,2017-08-16,"Peruvian new sol, daily average",0.3916
23675,2017-08-17,"Peruvian new sol, daily average",0.3901
23676,2017-08-18,"Peruvian new sol, daily average",0.3882
23677,2017-08-19,"Peruvian new sol, daily average",0.0
23678,2017-08-20,"Peruvian new sol, daily average",0.0
23679,2017-08-21,"Peruvian new sol, daily average",0.3882
23680,2017-08-22,"Peruvian new sol, daily average",0.3876
23681,2017-08-23,"Peruvian new sol, daily average",0.388
23682,2017-08-24,"Peruvian new sol, daily average",0.3871
23683,2017-08-25,"Peruvian new sol, daily average",0.3859
23684,2017-08-26,"Peruvian new sol, daily average",0.0
23685,2017-08-27,"Peruvian new sol, daily average",0.0
23686,2017-08-28,"Peruvian new sol, daily average",0.3857
23687,2017-08-29,"Peruvian new sol, daily average",0.3863
23688,2017-08-30,"Peruvian new sol, daily average",0.389
23689,2017-08-31,"Peruvian new sol, daily average",0.3868
23690,2017-09-01,"Peruvian new sol, daily average",0.3827
23691,2017-09-02,"Peruvian new sol, daily average",0.0
23692,2017-09-03,"Peruvian new sol, daily average",0.0
23694,2017-09-05,"Peruvian new sol, daily average",0.3822
23695,2017-09-06,"Peruvian new sol, daily average",0.379
23696,2017-09-07,"Peruvian new sol, daily average",0.3756
23697,2017-09-08,"Peruvian new sol, daily average",0.3753
23698,2017-09-09,"Peruvian new sol, daily average",0.0
23699,2017-09-10,"Peruvian new sol, daily average",0.0
23700,2017-09-11,"Peruvian new sol, daily average",0.3754
23701,2017-09-12,"Peruvian new sol, daily average",0.3761
23702,2017-09-13,"Peruvian new sol, daily average",0.3764
23703,2017-09-14,"Peruvian new sol, daily average",0.3766
23704,2017-09-15,"Peruvian new sol, daily average",0.3752
23705,2017-09-16,"Peruvian new sol, daily average",0.0
23706,2017-09-17,"Peruvian new sol, daily average",0.0
23707,2017-09-18,"Peruvian new sol, daily average",0.3768
23708,2017-09-19,"Peruvian new sol, daily average",0.3784
23709,2017-09-20,"Peruvian new sol, daily average",0.3783
23710,2017-09-21,"Peruvian new sol, daily average",0.3797
23711,2017-09-22,"Peruvian new sol, daily average",0.3793
23712,2017-09-23,"Peruvian new sol, daily average",0.0
23713,2017-09-24,"Peruvian new sol, daily average",0.0
23714,2017-09-25,"Peruvian new sol, daily average",0.3792
23715,2017-09-26,"Peruvian new sol, daily average",0.3786
23716,2017-09-27,"Peruvian new sol, daily average",0.3792
23717,2017-09-28,"Peruvian new sol, daily average",0.3809
23718,2017-09-29,"Peruvian new sol, daily average",0.3822
23719,2017-09-30,"Peruvian new sol, daily average",0.0
23720,2017-10-01,"Peruvian new sol, daily average",0.0
23721,2017-10-02,"Peruvian new sol, daily average",0.3825
23722,2017-10-03,"Peruvian new sol, daily average",0.3825
23723,2017-10-04,"Peruvian new sol, daily average",0.383
23724,2017-10-05,"Peruvian new sol, daily average",0.3852
23725,2017-10-06,"Peruvian new sol, daily average",0.384
23726,2017-10-07,"Peruvian new sol, daily average",0.0
23727,2017-10-08,"Peruvian new sol, daily average",0.0
23729,2017-10-10,"Peruvian new sol, daily average",0.3828
23730,2017-10-11,"Peruvian new sol, daily average",0.3833
23731,2017-10-12,"Peruvian new sol, daily average",0.3831
23732,2017-10-13,"Peruvian new sol, daily average",0.3842
23733,2017-10-14,"Peruvian new sol, daily average",0.0
23734,2017-10-15,"Peruvian new sol, daily average",0.0
23735,2017-10-16,"Peruvian new sol, daily average",0.3859
23736,2017-10-17,"Peruvian new sol, daily average",0.3867
23737,2017-10-18,"Peruvian new sol, daily average",0.3851
23738,2017-10-19,"Peruvian new sol, daily average",0.3856
23739,2017-10-20,"Peruvian new sol, daily average",0.3892
23740,2017-10-21,"Peruvian new sol, daily average",0.0
23741,2017-10-22,"Peruvian new sol, daily average",0.0
23742,2017-10-23,"Peruvian new sol, daily average",0.3904
23743,2017-10-24,"Peruvian new sol, daily average",0.3911
23744,2017-10-25,"Peruvian new sol, daily average",0.3948
23745,2017-10-26,"Peruvian new sol, daily average",0.3963
23746,2017-10-27,"Peruvian new sol, daily average",0.3966
23747,2017-10-28,"Peruvian new sol, daily average",0.0
23748,2017-10-29,"Peruvian new sol, daily average",0.0
23749,2017-10-30,"Peruvian new sol, daily average",0.3951
23750,2017-10-31,"Peruvian new sol, daily average",0.3968
23751,2017-11-01,"Peruvian new sol, daily average",0.3954
23752,2017-11-02,"Peruvian new sol, daily average",0.395
23753,2017-11-03,"Peruvian new sol, daily average",0.3935
23754,2017-11-04,"Peruvian new sol, daily average",0.0
23755,2017-11-05,"Peruvian new sol, daily average",0.0
23756,2017-11-06,"Peruvian new sol, daily average",0.3934
23757,2017-11-07,"Peruvian new sol, daily average",0.3944
23758,2017-11-08,"Peruvian new sol, daily average",0.3924
23759,2017-11-09,"Peruvian new sol, daily average",0.3912
23760,2017-11-10,"Peruvian new sol, daily average",0.3911
23761,2017-11-11,"Peruvian new sol, daily average",0.0
23762,2017-11-12,"Peruvian new sol, daily average",0.0
23764,2017-11-14,"Peruvian new sol, daily average",0.3927
23765,2017-11-15,"Peruvian new sol, daily average",0.3928
23766,2017-11-16,"Peruvian new sol, daily average",0.3921
23767,2017-11-17,"Peruvian new sol, daily average",0.3941
23768,2017-11-18,"Peruvian new sol, daily average",0.0
23769,2017-11-19,"Peruvian new sol, daily average",0.0
23770,2017-11-20,"Peruvian new sol, daily average",0.3946
23771,2017-11-21,"Peruvian new sol, daily average",0.3949
23772,2017-11-22,"Peruvian new sol, daily average",0.393
23773,2017-11-23,"Peruvian new sol, daily average",0.3928
23774,2017-11-24,"Peruvian new sol, daily average",0.3925
23775,2017-11-25,"Peruvian new sol, daily average",0.0
23776,2017-11-26,"Peruvian new sol, daily average",0.0
23777,2017-11-27,"Peruvian new sol, daily average",0.3935
23778,2017-11-28,"Peruvian new sol, daily average",0.3959
23779,2017-11-29,"Peruvian new sol, daily average",0.3975
23780,2017-11-30,"Peruvian new sol, daily average",0.3986
23781,2017-12-01,"Peruvian new sol, daily average",0.3936
23782,2017-12-02,"Peruvian new sol, daily average",0.0
23783,2017-12-03,"Peruvian new sol, daily average",0.0
23784,2017-12-04,"Peruvian new sol, daily average",0.3925
23785,2017-12-05,"Peruvian new sol, daily average",0.3919
23786,2017-12-06,"Peruvian new sol, daily average",0.3942
23787,2017-12-07,"Peruvian new sol, daily average",0.3969
23788,2017-12-08,"Peruvian new sol, daily average",0.3975
23789,2017-12-09,"Peruvian new sol, daily average",0.0
23790,2017-12-10,"Peruvian new sol, daily average",0.0
23791,2017-12-11,"Peruvian new sol, daily average",0.3973
23792,2017-12-12,"Peruvian new sol, daily average",0.398
23793,2017-12-13,"Peruvian new sol, daily average",0.3976
23794,2017-12-14,"Peruvian new sol, daily average",0.395
23795,2017-12-15,"Peruvian new sol, daily average",0.3919
23796,2017-12-16,"Peruvian new sol, daily average",0.0
23797,2017-12-17,"Peruvian new sol, daily average",0.0
23798,2017-12-18,"Peruvian new sol, daily average",0.3913
23799,2017-12-19,"Peruvian new sol, daily average",0.3934
23800,2017-12-20,"Peruvian new sol, daily average",0.3924
23801,2017-12-21,"Peruvian new sol, daily average",0.3896
23802,2017-12-22,"Peruvian new sol, daily average",0.3931
23803,2017-12-23,"Peruvian new sol, daily average",0.0
23804,2017-12-24,"Peruvian new sol, daily average",0.0
23807,2017-12-27,"Peruvian new sol, daily average",0.3901
23808,2017-12-28,"Peruvian new sol, daily average",0.3884
23809,2017-12-29,"Peruvian new sol, daily average",0.3872
