,Date,Currency,Value
4220,2017-06-06,"Chinese renminbi, daily average",0.1981
4221,2017-06-07,"Chinese renminbi, daily average",0.1985
4222,2017-06-08,"Chinese renminbi, daily average",0.1986
4223,2017-06-09,"Chinese renminbi, daily average",0.1979
4224,2017-06-10,"Chinese renminbi, daily average",0.0
4225,2017-06-11,"Chinese renminbi, daily average",0.0
4226,2017-06-12,"Chinese renminbi, daily average",0.1973
4227,2017-06-13,"Chinese renminbi, daily average",0.1947
4228,2017-06-14,"Chinese renminbi, daily average",0.1945
4229,2017-06-15,"Chinese renminbi, daily average",0.1951
4230,2017-06-16,"Chinese renminbi, daily average",0.1943
4231,2017-06-17,"Chinese renminbi, daily average",0.0
4232,2017-06-18,"Chinese renminbi, daily average",0.0
4233,2017-06-19,"Chinese renminbi, daily average",0.1939
4234,2017-06-20,"Chinese renminbi, daily average",0.1943
4235,2017-06-21,"Chinese renminbi, daily average",0.1949
4236,2017-06-22,"Chinese renminbi, daily average",0.1937
4237,2017-06-23,"Chinese renminbi, daily average",0.1941
4238,2017-06-24,"Chinese renminbi, daily average",0.0
4239,2017-06-25,"Chinese renminbi, daily average",0.0
4240,2017-06-26,"Chinese renminbi, daily average",0.1935
4241,2017-06-27,"Chinese renminbi, daily average",0.1936
4242,2017-06-28,"Chinese renminbi, daily average",0.1921
4243,2017-06-29,"Chinese renminbi, daily average",0.1918
4244,2017-06-30,"Chinese renminbi, daily average",0.1914
4245,2017-07-01,"Chinese renminbi, daily average",0.0
4246,2017-07-02,"Chinese renminbi, daily average",0.0
4248,2017-07-04,"Chinese renminbi, daily average",0.1903
4249,2017-07-05,"Chinese renminbi, daily average",0.1909
4250,2017-07-06,"Chinese renminbi, daily average",0.1903
4251,2017-07-07,"Chinese renminbi, daily average",0.1894
4252,2017-07-08,"Chinese renminbi, daily average",0.0
4253,2017-07-09,"Chinese renminbi, daily average",0.0
4254,2017-07-10,"Chinese renminbi, daily average",0.1894
4255,2017-07-11,"Chinese renminbi, daily average",0.1899
4256,2017-07-12,"Chinese renminbi, daily average",0.1885
4257,2017-07-13,"Chinese renminbi, daily average",0.1879
4258,2017-07-14,"Chinese renminbi, daily average",0.187
4259,2017-07-15,"Chinese renminbi, daily average",0.0
4260,2017-07-16,"Chinese renminbi, daily average",0.0
4261,2017-07-17,"Chinese renminbi, daily average",0.1871
4262,2017-07-18,"Chinese renminbi, daily average",0.1872
4263,2017-07-19,"Chinese renminbi, daily average",0.1865
4264,2017-07-20,"Chinese renminbi, daily average",0.1861
4265,2017-07-21,"Chinese renminbi, daily average",0.1854
4266,2017-07-22,"Chinese renminbi, daily average",0.0
4267,2017-07-23,"Chinese renminbi, daily average",0.0
4268,2017-07-24,"Chinese renminbi, daily average",0.1853
4269,2017-07-25,"Chinese renminbi, daily average",0.1853
