,Date,Currency,Value
31785,2017-07-30,"South African rand, daily average",0.0
31786,2017-07-31,"South African rand, daily average",0.09463
31787,2017-08-01,"South African rand, daily average",0.09449
31788,2017-08-02,"South African rand, daily average",0.09488
31789,2017-08-03,"South African rand, daily average",0.09407
31790,2017-08-04,"South African rand, daily average",0.09415
31791,2017-08-05,"South African rand, daily average",0.0
31792,2017-08-06,"South African rand, daily average",0.0
31794,2017-08-08,"South African rand, daily average",0.09542
31795,2017-08-09,"South African rand, daily average",0.09433
31796,2017-08-10,"South African rand, daily average",0.09497
31797,2017-08-11,"South African rand, daily average",0.09427
31798,2017-08-12,"South African rand, daily average",0.0
31799,2017-08-13,"South African rand, daily average",0.0
31800,2017-08-14,"South African rand, daily average",0.09541
31801,2017-08-15,"South African rand, daily average",0.09564
31802,2017-08-16,"South African rand, daily average",0.09609
31803,2017-08-17,"South African rand, daily average",0.0958
31804,2017-08-18,"South African rand, daily average",0.09546
31805,2017-08-19,"South African rand, daily average",0.0
31806,2017-08-20,"South African rand, daily average",0.0
31807,2017-08-21,"South African rand, daily average",0.09547
31808,2017-08-22,"South African rand, daily average",0.09499
31809,2017-08-23,"South African rand, daily average",0.09512
31810,2017-08-24,"South African rand, daily average",0.09492
31811,2017-08-25,"South African rand, daily average",0.09557
31812,2017-08-26,"South African rand, daily average",0.0
31813,2017-08-27,"South African rand, daily average",0.0
31814,2017-08-28,"South African rand, daily average",0.09569
31815,2017-08-29,"South African rand, daily average",0.09639
31816,2017-08-30,"South African rand, daily average",0.09677
31817,2017-08-31,"South African rand, daily average",0.09629
31818,2017-09-01,"South African rand, daily average",0.09593
31819,2017-09-02,"South African rand, daily average",0.0
31820,2017-09-03,"South African rand, daily average",0.0
31822,2017-09-05,"South African rand, daily average",0.09579
31823,2017-09-06,"South African rand, daily average",0.09565
31824,2017-09-07,"South African rand, daily average",0.09467
31825,2017-09-08,"South African rand, daily average",0.09399
31826,2017-09-09,"South African rand, daily average",0.0
31827,2017-09-10,"South African rand, daily average",0.0
31828,2017-09-11,"South African rand, daily average",0.0937
31829,2017-09-12,"South African rand, daily average",0.09341
31830,2017-09-13,"South African rand, daily average",0.09274
31831,2017-09-14,"South African rand, daily average",0.09265
31832,2017-09-15,"South African rand, daily average",0.09251
31833,2017-09-16,"South African rand, daily average",0.0
31834,2017-09-17,"South African rand, daily average",0.0
31835,2017-09-18,"South African rand, daily average",0.09218
31836,2017-09-19,"South African rand, daily average",0.09211
31837,2017-09-20,"South African rand, daily average",0.09251
31838,2017-09-21,"South African rand, daily average",0.09284
31839,2017-09-22,"South African rand, daily average",0.09313
31840,2017-09-23,"South African rand, daily average",0.0
31841,2017-09-24,"South African rand, daily average",0.0
31842,2017-09-25,"South African rand, daily average",0.09264
31843,2017-09-26,"South African rand, daily average",0.0925
31844,2017-09-27,"South African rand, daily average",0.09153
31845,2017-09-28,"South African rand, daily average",0.09203
31846,2017-09-29,"South African rand, daily average",0.09232
31847,2017-09-30,"South African rand, daily average",0.0
31848,2017-10-01,"South African rand, daily average",0.0
31849,2017-10-02,"South African rand, daily average",0.09193
31850,2017-10-03,"South African rand, daily average",0.09132
31851,2017-10-04,"South African rand, daily average",0.09185
31852,2017-10-05,"South African rand, daily average",0.09192
31853,2017-10-06,"South African rand, daily average",0.09135
31854,2017-10-07,"South African rand, daily average",0.0
31855,2017-10-08,"South African rand, daily average",0.0
31857,2017-10-10,"South African rand, daily average",0.09153
31858,2017-10-11,"South African rand, daily average",0.09224
31859,2017-10-12,"South African rand, daily average",0.09258
31860,2017-10-13,"South African rand, daily average",0.09395
31861,2017-10-14,"South African rand, daily average",0.0
31862,2017-10-15,"South African rand, daily average",0.0
31863,2017-10-16,"South African rand, daily average",0.09419
31864,2017-10-17,"South African rand, daily average",0.0935
31865,2017-10-18,"South African rand, daily average",0.09209
31866,2017-10-19,"South African rand, daily average",0.09204
31867,2017-10-20,"South African rand, daily average",0.09209
31868,2017-10-21,"South African rand, daily average",0.0
31869,2017-10-22,"South African rand, daily average",0.0
31870,2017-10-23,"South African rand, daily average",0.09219
31871,2017-10-24,"South African rand, daily average",0.09212
31872,2017-10-25,"South African rand, daily average",0.09114
31873,2017-10-26,"South African rand, daily average",0.09025
31874,2017-10-27,"South African rand, daily average",0.09097
31875,2017-10-28,"South African rand, daily average",0.0
31876,2017-10-29,"South African rand, daily average",0.0
31877,2017-10-30,"South African rand, daily average",0.09128
31878,2017-10-31,"South African rand, daily average",0.09117
31879,2017-11-01,"South African rand, daily average",0.0915
31880,2017-11-02,"South African rand, daily average",0.09161
31881,2017-11-03,"South African rand, daily average",0.08989
31882,2017-11-04,"South African rand, daily average",0.0
31883,2017-11-05,"South African rand, daily average",0.0
31884,2017-11-06,"South African rand, daily average",0.08999
31885,2017-11-07,"South African rand, daily average",0.08994
31886,2017-11-08,"South African rand, daily average",0.08997
31887,2017-11-09,"South African rand, daily average",0.089
31888,2017-11-10,"South African rand, daily average",0.08829
31889,2017-11-11,"South African rand, daily average",0.0
31890,2017-11-12,"South African rand, daily average",0.0
31892,2017-11-14,"South African rand, daily average",0.0885
31893,2017-11-15,"South African rand, daily average",0.08869
31894,2017-11-16,"South African rand, daily average",0.08977
31895,2017-11-17,"South African rand, daily average",0.0913
